Report: Area Score
Solution,,,,Registers,MUX,Functional,Logic,Memory,FSM Reg,FSM Comb,FSM,Datapath,Total Reg,Total Area,rom,
lenet.v2,extract,conv2d_C2:acc_buf_1:rsci,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,conv2d_C2:acc_buf_2:rsci,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,conv2d_C2:acc_buf_3:rsci,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C1_out:rsc(0)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C1_out:rsc(1)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C1_out:rsc(2)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C1_out:rsc(3)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C1_out:rsc(4)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C1_out:rsc(5)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C2_out:rsc(0)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C2_out:rsc(1)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C2_out:rsc(2)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C2_out:rsc(3)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C2_out:rsc(4)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C2_out:rsc(5)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C2_out:rsc(6)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C2_out:rsc(7)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C2_out:rsc(8)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C2_out:rsc(9)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C2_out:rsc(10)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C2_out:rsc(11)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C2_out:rsc(12)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C2_out:rsc(13)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C2_out:rsc(14)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,C2_out:rsc(15)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,FC1_out:rsc(0)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,FC1_out:rsc(0)(1)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,FC1_out:rsc(0)(2)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,FC1_out:rsc(0)(3)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,FC1_out:rsc(0)(4)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,FC1_out:rsc(0)(5)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,FC1_out:rsc(0)(6)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,FC1_out:rsc(0)(7)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,FC2_out:rsc(0)(0)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,FC2_out:rsc(0)(1)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,FC2_out:rsc(0)(2)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,FC2_out:rsc(0)(3)i,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenet.v2,extract,lenet:core:inst,,88077.0,75105.5817342,39054556.96432914,7300.68643034,0.0,467.0,22.0,489.0,39225040.23249368,88544.0,39225529.23249368,0.0
lenet.v2,extract,lenet:core:inst,lenet:core_core:fsm:inst,0.0,0.0,0.0,0.0,0.0,467.0,22.0,489.0,0.0,467.0,489.0,0.0
